date,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum
2014-12-09 23:00:00+00:00,53.0,9.6154995,3.0154998,6.8863335,7.2041206,-1.5622983,3.020295,0,0,30036.133,7596.027,0.8,0.8,0.0,3.0,25.864943,48.239998,231.6139,1.68
2014-12-10 23:00:00+00:00,53.0,8.9155,5.6655,7.2863345,4.115695,1.3653002,2.6622965,0,0,29976.32,11628.108,1.0,1.0,0.0,3.0,27.248457,58.679996,240.91217,2.69
2014-12-11 23:00:00+00:00,63.0,11.1154995,7.6155,9.198833,6.179944,2.6354227,4.3094535,0,0,29921.873,895.7744,9.4,9.4,0.0,13.0,34.69847,68.03999,216.5375,0.92
2014-12-12 23:00:00+00:00,61.0,7.1655,2.1655,4.207167,5.8324814,-1.570739,1.0602988,0,0,29872.668,0.0,18.6,18.6,0.0,21.0,15.328561,30.960001,13.58928,0.37
2014-12-13 23:00:00+00:00,3.0,2.9654999,-1.6845,1.0384166,0.61109495,-4.722766,-1.822797,0,0,29828.752,2765.1843,0.0,0.0,0.0,0.0,11.753876,23.039999,245.9518,2.52
2014-12-14 23:00:00+00:00,51.0,6.1655,0.31550002,3.603,3.203576,-4.0299716,-0.020112118,0,0,29790.166,0.0,1.6000001,1.6000001,0.0,8.0,18.289274,33.48,213.88539,1.05
2014-12-15 23:00:00+00:00,51.0,8.4655,3.8155,6.1675835,6.1323977,0.9533701,3.7544482,0,0,29756.947,14630.787,0.3,0.3,0.0,3.0,12.245293,24.119999,273.47983,3.07
2014-12-16 23:00:00+00:00,61.0,10.815499,3.9655,8.307166,8.504505,0.88942575,4.9812675,0,0,29729.127,0.0,14.100001,14.100001,0.0,14.0,27.567635,51.12,243.84734,0.28
2014-12-17 23:00:00+00:00,53.0,11.6154995,10.6655,11.217583,8.993025,6.9880457,8.171613,0,0,29706.75,0.0,1.1,1.1,0.0,3.0,23.491207,43.92,249.7729,1.54
2014-12-18 23:00:00+00:00,61.0,11.2655,5.6655,10.0321665,7.423276,2.7310166,6.1915073,0,0,29689.83,0.0,3.5000002,3.5000002,0.0,6.0,28.673721,54.719997,242.93896,0.39
2014-12-19 23:00:00+00:00,3.0,9.2655,4.4655004,6.63425,5.145632,1.1188045,3.1258466,0,0,29678.404,21750.06,0.0,0.0,0.0,0.0,20.5484,46.44,259.01846,3.18
2014-12-20 23:00:00+00:00,3.0,8.9655,4.2655,6.582167,5.2537127,1.348002,3.1937983,0,0,29672.49,18398.95,0.0,0.0,0.0,0.0,18.35647,34.2,237.56921,2.64
2014-12-21 23:00:00+00:00,3.0,10.4155,6.7155004,8.353,6.5825834,2.5519814,4.433665,0,0,29672.102,16612.754,0.0,0.0,0.0,0.0,21.479664,47.16,224.34221,2.91
2014-12-22 23:00:00+00:00,3.0,9.065499,6.3155003,8.203001,6.070614,2.4028063,4.991504,0,0,29677.254,2845.774,0.0,0.0,0.0,0.0,17.581125,34.56,216.76808,1.56
2014-12-23 23:00:00+00:00,51.0,10.565499,6.4155,8.682168,7.3168497,2.3669367,4.9317884,0,0,29687.97,0.0,0.8,0.8,0.0,4.0,27.511158,48.96,231.27217,0.84
2014-12-24 23:00:00+00:00,51.0,8.1655,2.7654998,5.4842496,4.6008024,-0.5427096,2.3243608,0,0,29704.244,14324.221,0.3,0.3,0.0,2.0,14.336861,34.2,279.72055,3.19
2014-12-25 23:00:00+00:00,61.0,5.5655003,-0.8345,2.4759169,2.6984844,-4.1020403,-0.9078646,0,0,29726.078,5135.682,3.7000003,3.7000003,0.0,5.0,25.210283,56.88,209.94662,2.96
2014-12-26 23:00:00+00:00,71.0,7.9655004,2.1655,4.4675837,2.3886666,-3.161234,-1.6670021,0,0,29753.486,17359.152,6.2000003,6.1000004,0.07,10.0,37.54543,74.88,280.5313,2.89
2014-12-27 23:00:00+00:00,71.0,2.0154998,-3.8345,-1.1095,-2.9902523,-9.082905,-7.1303477,0,0,29786.45,17485.012,0.1,0.1,0.07,1.0,27.381306,52.92,12.988415,3.86
2014-12-28 23:00:00+00:00,51.0,4.0655003,-5.3845,-0.54283327,-0.3072536,-9.361711,-4.710357,0,0,29824.969,19533.344,0.1,0.1,0.0,1.0,17.873556,33.839996,323.11386,3.6
2014-12-29 23:00:00+00:00,3.0,4.5655003,-0.6345,1.9529997,1.2715569,-4.003829,-1.2951105,0,0,29869.027,22144.959,0.0,0.0,0.0,0.0,11.792404,23.4,317.1381,3.97
2014-12-30 23:00:00+00:00,2.0,5.0155,-1.6845,0.9925833,2.4873166,-4.979002,-1.9155235,0,0,29918.707,24555.57,0.0,0.0,0.0,0.0,7.42159,14.759999,296.11737,4.14
2014-12-31 23:00:00+00:00,3.0,1.5655,-3.3845,-0.8365834,-2.0574565,-6.802184,-4.570419,0,0,29974.549,12526.896,0.0,0.0,0.0,0.0,20.00512,32.039997,201.62325,3.18
2015-01-01 23:00:00+00:00,51.0,9.8654995,-0.3345,4.8592496,7.58156,-4.9508734,1.0253652,0,0,30036.5,5302.911,1.1,1.1,0.0,4.0,22.915916,44.28,241.4526,1.16
2015-01-02 23:00:00+00:00,55.0,11.815499,-1.9345,6.134249,8.093507,-5.3914742,2.3109434,0,0,30104.383,0.0,3.8999999,3.8999999,0.0,10.0,31.92654,75.24,236.9608,0.46
2015-01-03 23:00:00+00:00,53.0,9.4655,1.3155,3.8196666,7.0758295,-1.7435999,1.0172926,0,0,30177.994,0.0,0.90000004,0.90000004,0.0,2.0,15.463246,39.96,62.474842,2.28
2015-01-04 23:00:00+00:00,3.0,4.2655,-2.7345002,0.31758332,1.7273674,-6.207975,-2.8073184,0,0,30257.162,25124.434,0.0,0.0,0.0,0.0,8.12197,17.28,158.79475,4.39
2015-01-05 23:00:00+00:00,3.0,5.7155004,-3.5345001,1.0238334,2.8240304,-7.343848,-2.4059615,0,0,30341.684,17033.904,0.0,0.0,0.0,0.0,13.044722,24.119999,216.4351,2.76
2015-01-06 23:00:00+00:00,3.0,5.1155,-1.6344999,2.8446667,2.6553712,-4.4530125,0.07657939,0,0,30431.373,4065.2002,0.0,0.0,0.0,0.0,15.277749,29.519999,215.34825,2.5
2015-01-07 23:00:00+00:00,55.0,10.065499,4.7155004,7.7342505,5.493273,0.8406277,3.75603,0,0,30526.045,711.89557,3.7,3.7,0.0,5.0,33.481937,70.92,232.46802,0.66
2015-01-08 23:00:00+00:00,51.0,12.4155,5.7155004,9.530084,8.934952,1.5380034,5.3155947,0,0,30625.496,74.677734,0.70000005,0.70000005,0.0,4.0,31.796375,59.76,232.8787,0.73
2015-01-09 23:00:00+00:00,53.0,12.3654995,6.6655,10.8759165,8.549353,3.4346838,6.7528987,0,0,30729.547,1984.5415,2.4,2.4,0.0,5.0,29.957968,65.159996,246.44775,1.62
2015-01-10 23:00:00+00:00,3.0,8.065499,4.1655,5.932167,3.6610298,-0.43810368,1.4757618,0,0,30837.998,25751.072,0.0,0.0,0.0,0.0,26.544964,52.92,267.8956,4.59
2015-01-11 23:00:00+00:00,3.0,8.9155,5.6655,7.1488338,3.9628677,0.52577686,2.116506,0,0,30950.67,1048.5726,0.0,0.0,0.0,0.0,28.185955,52.56,215.559,2.57
2015-01-12 23:00:00+00:00,53.0,10.8654995,7.0655003,8.971749,5.796749,2.4415197,4.150666,0,0,31067.373,3879.762,1.3000001,1.3000001,0.0,5.0,34.936695,69.12,215.81363,1.83
2015-01-13 23:00:00+00:00,53.0,7.7155004,4.2655,6.1800838,3.3225346,-1.4309125,1.1540387,0,0,31187.916,20297.91,2.5,2.5,0.0,9.0,30.05515,70.56,224.9728,4.53
2015-01-14 23:00:00+00:00,53.0,10.065499,6.2655,8.569667,4.318239,2.1505766,2.988137,0,0,31312.117,0.0,3.2,3.2,0.0,9.0,40.456375,75.96,209.86214,1.15
2015-01-15 23:00:00+00:00,53.0,8.565499,3.6155,5.6009164,5.1907616,0.6224127,2.6497748,0,0,31439.799,21753.293,3.1,3.1,0.0,6.0,13.679999,31.68,203.83652,5.17
2015-01-16 23:00:00+00:00,3.0,5.4155,-1.6845,1.9634166,1.9390602,-5.07509,-1.6945405,0,0,31570.78,27127.021,0.0,0.0,0.0,0.0,14.707222,25.919998,245.79788,5.47
2015-01-17 23:00:00+00:00,3.0,6.7155004,0.5155,2.8384168,3.1606169,-3.9179544,-1.1150346,0,0,31704.889,22091.605,0.0,0.0,0.0,0.0,18.36353,36.0,181.6424,5.25
2015-01-18 23:00:00+00:00,71.0,4.0155,-0.38450003,2.1050832,0.5273962,-3.6722636,-1.2647101,0,0,31841.943,1839.8602,1.6000001,1.3000001,0.21000001,7.0,15.273505,30.239998,351.60226,2.48
2015-01-19 23:00:00+00:00,3.0,2.9654999,-1.2845,0.46341667,-0.49468374,-4.4466205,-2.7678597,0,0,31982.016,19847.943,0.0,0.0,0.0,0.0,10.685391,18.0,133.00981,3.99
2015-01-20 23:00:00+00:00,3.0,4.8655,-0.93450004,1.1550833,1.0122137,-5.0912724,-2.7048619,0,0,32126.615,23090.139,0.0,0.0,0.0,0.0,12.819235,25.56,117.93836,5.17
2015-01-21 23:00:00+00:00,3.0,3.0655,-2.3345,0.38424996,-1.2943499,-6.2965593,-3.7219665,0,0,32275.807,27926.197,0.0,0.0,0.0,0.0,14.417988,27.72,5.0794935,6.17
2015-01-22 23:00:00+00:00,3.0,1.3655001,-1.5345,-0.36991668,-1.7942641,-5.6290927,-4.1218314,0,0,32429.32,7383.5044,0.0,0.0,0.0,0.0,11.570515,27.0,338.11868,3.61
2015-01-23 23:00:00+00:00,73.0,5.6655,-1.7845,1.7050834,0.72011137,-6.4082985,-2.8501093,0,0,32586.873,24126.611,3.4,2.6,0.56,6.0,24.269983,46.8,288.46472,5.04
2015-01-24 23:00:00+00:00,3.0,6.4655004,-2.4845002,1.5842499,3.525762,-6.1501975,-1.6721216,0,0,32748.209,28435.059,0.0,0.0,0.0,0.0,10.086427,24.48,295.00278,5.7
2015-01-25 23:00:00+00:00,53.0,8.1154995,3.2154999,5.892584,5.354309,0.15713692,2.5494835,0,0,32913.07,0.0,2.5999997,2.5999997,0.0,9.0,19.0392,36.0,270.66357,0.79
2015-01-26 23:00:00+00:00,51.0,7.0155,1.4155,3.7884161,3.7244415,-1.806406,0.5246987,0,0,33081.184,14455.754,0.1,0.1,0.0,1.0,14.336861,27.0,307.7651,3.68
2015-01-27 23:00:00+00:00,53.0,8.065499,0.8655,4.70925,3.104165,-2.487181,0.25678912,0,0,33252.33,7332.769,1.6000001,1.6000001,0.0,4.0,30.811037,64.079994,236.96173,1.84
2015-01-28 23:00:00+00:00,53.0,5.3655,1.7655001,3.6113336,0.67686033,-4.1542273,-1.1813253,0,0,33426.24,0.0,6.0,6.0,0.0,14.0,29.539747,56.519997,244.19421,1.71
2015-01-29 23:00:00+00:00,71.0,4.8655,-0.8345,1.8175832,-0.4056077,-4.6468534,-3.0669374,0,0,33602.676,10961.523,1.6000001,1.4000001,0.14,8.0,26.220753,55.44,267.43466,4.03
2015-01-30 23:00:00+00:00,71.0,4.7655,-0.93450004,1.9134169,0.20552921,-4.832815,-2.2487786,0,0,33781.43,26188.498,1.8,1.7,0.07,6.0,20.140705,43.92,266.5495,5.16
2015-01-31 23:00:00+00:00,51.0,4.4655004,0.2655,2.1884162,-0.86193395,-4.7197857,-2.8211815,0,0,33962.246,15378.376,0.90000004,0.90000004,0.0,6.0,23.686249,45.0,298.49664,3.78
2015-02-01 23:00:00+00:00,71.0,3.4155,-1.6344999,0.96549994,-0.99884295,-5.7251587,-2.9782581,0,0,34144.918,27926.766,0.4,0.0,0.35,3.0,14.386494,28.44,302.0341,6.26
2015-02-02 23:00:00+00:00,71.0,3.3655,-2.0345001,0.10925001,-0.9813552,-6.2239485,-3.6929038,0,0,34329.223,23184.18,0.2,0.1,0.07,2.0,11.592895,26.64,13.685163,6.18
2015-02-03 23:00:00+00:00,3.0,4.4655004,-2.0845,0.7759166,-1.0667174,-6.4781837,-4.144927,0,0,34514.957,26334.264,0.0,0.0,0.0,0.0,23.78453,49.32,18.237825,6.3
2015-02-04 23:00:00+00:00,3.0,2.8155,-1.5345,0.35091665,-2.7131028,-7.480137,-4.8429494,0,0,34701.906,29544.45,0.0,0.0,0.0,0.0,22.66857,45.0,20.265762,7.23
2015-02-05 23:00:00+00:00,3.0,2.0655,-2.9345,-0.82825,-5.0957766,-9.464281,-7.4319015,0,0,34889.87,30377.348,0.0,0.0,0.0,0.0,29.882166,60.120003,34.53718,8.17
2015-02-06 23:00:00+00:00,3.0,4.2655,-2.8345,0.3384167,-1.3141415,-8.680941,-5.3618655,0,0,35078.66,30654.068,0.0,0.0,0.0,0.0,23.4,42.839996,33.6655,8.98
2015-02-07 23:00:00+00:00,51.0,6.4655004,0.36549997,4.1405,0.91352177,-3.3965063,-0.51780903,0,0,35268.074,26645.674,0.1,0.1,0.0,1.0,27.70831,56.16,11.197963,5.85
2015-02-08 23:00:00+00:00,3.0,4.8155003,-3.0345001,1.0759166,1.7861199,-6.696802,-2.2304513,0,0,35458.207,11393.677,0.0,0.0,0.0,0.0,10.495713,24.48,336.50665,4.93
2015-02-09 23:00:00+00:00,3.0,6.1655,1.6655,3.707167,2.373186,-1.4016576,0.30762756,0,0,35650.855,4062.0864,0.0,0.0,0.0,0.0,13.53236,26.28,50.69241,3.5
2015-02-10 23:00:00+00:00,2.0,7.4155,-1.4844999,2.6300836,4.898445,-4.8683877,-0.48898605,0,0,35846.17,31594.71,0.0,0.0,0.0,0.0,10.446206,21.96,75.5922,9.08
2015-02-11 23:00:00+00:00,3.0,6.7155004,-2.6345,1.3467499,4.458951,-5.684606,-1.2531825,0,0,36043.94,30380.855,0.0,0.0,0.0,0.0,7.8954163,13.679999,202.97697,7.73
2015-02-12 23:00:00+00:00,53.0,11.3654995,-1.5345,4.867583,5.868191,-5.2163005,0.38211092,0,0,36243.94,29880.805,2.1,2.1,0.0,6.0,27.362366,63.0,183.93881,7.49
2015-02-13 23:00:00+00:00,55.0,7.7655,4.4655004,6.092583,4.7172737,1.2531476,2.6120071,0,0,36445.957,7694.4937,7.0000005,7.0000005,0.0,18.0,23.906818,41.039997,180.18134,3.23
2015-02-14 23:00:00+00:00,51.0,7.8655,2.0655,4.913417,5.2468853,-1.0935421,2.168997,0,0,36649.78,429.91476,0.2,0.2,0.0,1.0,10.144082,20.519999,43.629612,3.64
2015-02-15 23:00:00+00:00,3.0,10.2655,-0.2345,5.053,6.592966,-3.232767,2.1231945,0,0,36855.203,29600.748,0.0,0.0,0.0,0.0,15.778518,30.960001,196.61671,8.89
2015-02-16 23:00:00+00:00,3.0,7.4155,3.1655,5.757166,3.8345394,-0.43234062,2.1406076,0,0,37062.035,0.0,0.0,0.0,0.0,0.0,22.881956,45.0,337.67548,2.11
2015-02-17 23:00:00+00:00,3.0,6.5655003,-1.8345,2.79675,4.332,-5.407963,-0.04128881,0,0,37270.074,7411.2583,0.0,0.0,0.0,0.0,10.8955765,20.519999,27.117344,5.65
2015-02-18 23:00:00+00:00,3.0,8.2155,0.7655,4.5905004,3.910738,-2.4656386,0.90274096,0,0,37479.133,27884.363,0.0,0.0,0.0,0.0,19.855558,38.16,199.6153,8.97
2015-02-19 23:00:00+00:00,55.0,7.3655,4.6155,6.044667,2.1824055,0.03171301,1.1099567,0,0,37689.027,0.0,10.500001,10.500001,0.0,20.0,30.05515,60.479996,203.32332,1.38
2015-02-20 23:00:00+00:00,73.0,6.4155,0.96549994,3.4238331,3.5015945,-2.3784256,-0.15121949,0,0,37899.58,19595.12,6.5999994,5.799999,0.56,12.0,18.86139,44.28,278.88528,6.31
2015-02-21 23:00:00+00:00,53.0,7.6155,-3.4845002,2.4863336,2.9470387,-7.248642,-1.8235022,0,0,38110.6,33947.125,0.90000004,0.90000004,0.0,2.0,27.607563,52.56,221.78827,10.23
2015-02-22 23:00:00+00:00,61.0,10.1154995,3.6655,6.878,6.000539,-1.5248466,2.3396962,0,0,38321.92,25848.965,8.900001,8.900001,0.0,13.0,28.277763,57.96,234.97562,8.07
2015-02-23 23:00:00+00:00,55.0,8.1655,1.8155,4.3905,3.8108044,-3.1786797,-0.23519741,0,0,38533.38,34734.777,1.8,1.8,0.0,5.0,23.110205,58.32,252.10762,8.84
2015-02-24 23:00:00+00:00,53.0,7.1155,1.0155001,4.52175,5.219885,-2.8291514,1.3766373,0,0,38744.793,0.0,5.2,5.2,0.0,10.0,15.986593,31.68,231.3529,1.85
2015-02-25 23:00:00+00:00,61.0,10.4155,5.3155003,8.086333,8.304238,3.437419,5.822792,0,0,38956.004,0.0,4.6000004,4.6000004,0.0,6.0,20.371038,39.239998,233.28438,1.96
2015-02-26 23:00:00+00:00,3.0,8.1154995,1.5155001,5.1905,3.4354305,-2.4799147,0.7048569,0,0,39166.85,35400.016,0.0,0.0,0.0,0.0,22.065973,45.0,325.49994,10.35
2015-02-27 23:00:00+00:00,3.0,8.4655,-1.8844999,3.6613333,3.4494638,-5.907202,-0.91085845,0,0,39377.168,11240.846,0.0,0.0,0.0,0.0,25.671307,54.36,190.91046,5.87
2015-02-28 23:00:00+00:00,61.0,11.2655,6.8655,9.675918,7.4550076,2.1546154,5.604721,0,0,39587.06,17092.836,4.2999997,4.2999997,0.0,7.0,29.651413,61.199997,236.60677,5.81
2015-03-01 23:00:00+00:00,53.0,9.5155,3.5655,6.930084,4.5598507,-0.3564508,2.2049654,0,0,39798.2,32400.0,3.7000003,3.7000003,0.0,10.0,32.058193,76.32,266.07785,10.86
2015-03-02 23:00:00+00:00,53.0,10.0155,1.2655001,4.9342494,4.7526836,-2.7959752,0.72869945,0,0,40010.805,18197.182,1.9000001,1.9000001,0.0,5.0,28.583183,55.8,240.77388,7.73
2015-03-03 23:00:00+00:00,3.0,8.6154995,0.1155,4.1717496,3.424409,-3.8787003,-0.21527441,0,0,40224.715,36045.56,0.0,0.0,0.0,0.0,22.366402,43.92,299.79184,12.16
2015-03-04 23:00:00+00:00,1.0,9.9655,-1.5345,4.280083,6.633443,-5.19535,0.96022946,0,0,40439.76,36000.0,0.0,0.0,0.0,0.0,11.966954,27.0,336.31946,12.55
2015-03-05 23:00:00+00:00,3.0,10.6154995,-0.8845,4.1113334,8.154485,-4.42858,1.1698018,0,0,40655.81,36112.953,0.0,0.0,0.0,0.0,10.829959,17.28,255.43419,14.01
2015-03-06 23:00:00+00:00,3.0,14.7155,-1.3345,5.9592495,12.427639,-5.311873,2.9008424,0,0,40872.7,36111.438,0.0,0.0,0.0,0.0,10.823973,24.84,173.1337,13.36
2015-03-07 23:00:00+00:00,3.0,15.9155,-0.5345,7.2863336,14.015989,-4.1285257,4.7669587,0,0,41090.28,36363.62,0.0,0.0,0.0,0.0,13.358861,24.48,247.61983,14.81
2015-03-08 23:00:00+00:00,3.0,13.2655,3.5655,8.269667,12.151365,0.73352814,6.4366193,0,0,41308.418,22284.611,0.0,0.0,0.0,0.0,10.390226,20.880001,10.911027,10.4
2015-03-09 23:00:00+00:00,53.0,11.065499,3.9655,7.9842505,9.233997,1.4742022,6.002151,0,0,41526.957,0.0,0.90000004,0.90000004,0.0,3.0,11.720751,20.16,349.1627,2.35
2015-03-10 23:00:00+00:00,3.0,12.9155,3.8655,8.0634165,10.42768,0.7313385,5.2058635,0,0,41745.766,36195.91,0.0,0.0,0.0,0.0,13.004922,29.88,72.552704,13.48
2015-03-11 23:00:00+00:00,3.0,12.815499,0.7155,6.6738324,8.670177,-3.3119812,2.8969982,0,0,41964.695,37349.723,0.0,0.0,0.0,0.0,15.745627,33.12,97.99557,15.94
2015-03-12 23:00:00+00:00,3.0,11.0155,1.4655,6.12175,7.872487,-2.0186214,2.7691834,0,0,42183.6,22079.52,0.0,0.0,0.0,0.0,11.503113,24.48,90.56842,9.78
2015-03-13 23:00:00+00:00,3.0,9.815499,2.4155,5.917583,5.2543545,-1.9266517,1.6219553,0,0,42402.36,29280.045,0.0,0.0,0.0,0.0,20.150354,42.48,29.267323,10.96
2015-03-14 23:00:00+00:00,51.0,7.6655,3.6155,5.68425,4.0885773,0.32017708,2.2731702,0,0,42620.816,3458.8645,0.8,0.8,0.0,4.0,15.0038395,30.599998,27.144705,7.07
2015-03-15 23:00:00+00:00,2.0,12.4655,0.56549996,6.5905,10.396119,-2.3685305,4.1318693,0,0,42838.84,38507.23,0.0,0.0,0.0,0.0,8.825508,20.880001,54.46225,15.18
2015-03-16 23:00:00+00:00,2.0,16.265501,1.2655001,8.5655,14.111668,-1.6851735,6.1987247,0,0,43056.28,39401.38,0.0,0.0,0.0,0.0,8.350138,20.519999,68.19856,16.61
2015-03-17 23:00:00+00:00,3.0,15.6154995,3.8155,8.898832,13.125584,0.80026484,5.8135047,0,0,43273.02,39159.246,0.0,0.0,0.0,0.0,19.242327,35.28,16.461512,15.85
2015-03-18 23:00:00+00:00,3.0,8.9155,3.8655,6.1634164,4.6769533,-0.5133567,2.1689827,0,0,43488.9,575.14484,0.0,0.0,0.0,0.0,18.792551,36.36,18.81809,6.75
2015-03-19 23:00:00+00:00,3.0,13.315499,4.9655004,8.192582,10.35427,1.3390183,4.922532,0,0,43703.79,35889.04,0.0,0.0,0.0,0.0,19.67195,37.079998,25.833733,14.54
2015-03-20 23:00:00+00:00,3.0,9.3654995,3.3155,6.0738335,5.540325,-0.12161875,2.382496,0,0,43917.777,10810.661,0.0,0.0,0.0,0.0,18.775301,34.92,1.2412688,7.38
2015-03-21 23:00:00+00:00,51.0,10.1154995,3.9655,6.842583,4.9591265,0.6138644,2.4216602,0,0,44132.402,28549.123,0.8,0.8,0.0,6.0,22.89611,46.8,32.312794,10.11
2015-03-22 23:00:00+00:00,0.0,12.065499,-0.3345,6.1613336,9.995523,-3.3401084,3.4945133,0,0,44347.867,39061.145,0.0,0.0,0.0,0.0,9.422101,18.0,19.955809,16.02
2015-03-23 23:00:00+00:00,53.0,8.6655,3.5655,5.536333,5.9083605,0.3191185,2.6175778,0,0,44564.035,12158.541,7.7,7.7,0.0,11.0,12.819235,23.759998,339.17764,7.18
2015-03-24 23:00:00+00:00,51.0,9.5155,2.1655,5.78425,4.921714,-1.0571721,2.0107396,0,0,44780.785,38406.99,1.5000001,1.5000001,0.0,8.0,16.575644,34.92,324.74643,14.36
2015-03-25 23:00:00+00:00,53.0,8.1655,-2.0345001,3.7113333,5.374153,-5.862198,-0.11182704,0,0,44998.0,4412.99,3.2,3.2,0.0,6.0,23.166218,51.12,223.91132,3.79
2015-03-26 23:00:00+00:00,3.0,10.7155,1.7655001,6.9113336,7.7377844,-1.9251842,3.624698,0,0,45215.535,24734.379,0.0,0.0,0.0,0.0,15.893093,29.519999,275.92224,11.73
2015-03-27 23:00:00+00:00,51.0,13.815499,5.0655003,9.778001,10.830593,2.0244694,6.5945888,0,0,45433.28,357.12936,0.3,0.3,0.0,2.0,26.867676,50.399998,226.4949,4.42
2015-03-28 23:00:00+00:00,53.0,12.6154995,9.1655,10.6467495,7.388032,4.794795,6.1709657,0,0,45651.1,0.0,6.0000005,6.0000005,0.0,15.0,35.902668,76.32,242.4085,2.73
2015-03-29 23:00:00+00:00,55.0,11.2155,7.6655,9.973832,7.129449,3.1653705,5.7725673,0,0,45868.867,15831.923,4.7,4.7,0.0,6.0,26.596178,59.76,266.54086,9.55
2015-03-30 23:00:00+00:00,51.0,12.1655,7.2155004,10.6571665,7.005602,1.638545,5.02526,0,0,46086.457,31743.133,0.3,0.3,0.0,3.0,35.598152,74.159996,266.23486,12.0
2015-03-31 23:00:00+00:00,51.0,10.2655,4.6655,7.4425845,4.758113,-0.18739128,2.4104755,0,0,46303.723,40319.324,0.5,0.5,0.0,4.0,26.562046,52.199997,287.44843,14.75
2015-04-01 23:00:00+00:00,53.0,9.6154995,6.2655,7.7655005,6.428852,1.7357445,4.2891965,0,0,46520.55,0.0,3.2,3.2,0.0,10.0,27.553526,50.399998,269.8055,1.73
2015-04-02 23:00:00+00:00,55.0,11.315499,6.2655,8.457167,9.097728,3.847516,6.5653057,0,0,46736.79,5977.915,6.2,6.2,0.0,16.0,12.261157,29.88,207.9899,5.49
2015-04-03 23:00:00+00:00,51.0,8.9655,4.2655,7.6280007,5.9734344,-0.16726112,4.2876253,0,0,46952.32,8771.271,0.1,0.1,0.0,1.0,22.881956,42.48,357.5772,4.75
2015-04-04 23:00:00+00:00,3.0,9.8654995,0.8655,5.4405003,5.50795,-3.2849023,1.1813813,0,0,47166.99,33357.445,0.0,0.0,0.0,0.0,19.826164,38.88,25.78424,16.55
2015-04-05 23:00:00+00:00,2.0,11.9155,0.065500006,6.603,9.620542,-3.5552642,3.3142893,0,0,47380.66,33543.445,0.0,0.0,0.0,0.0,15.509274,33.12,25.380495,18.46
2015-04-06 23:00:00+00:00,0.0,13.8654995,1.0655,8.0009165,11.477998,-2.37503,5.0441756,0,0,47593.188,43402.453,0.0,0.0,0.0,0.0,11.720751,27.0,71.16037,22.03
2015-04-07 23:00:00+00:00,0.0,15.5155,1.2655001,8.825917,13.955578,-2.3139555,6.3110924,0,0,47804.43,43540.98,0.0,0.0,0.0,0.0,10.495713,21.24,60.227844,21.85
2015-04-08 23:00:00+00:00,3.0,19.1655,2.3155,10.6405,18.168768,-0.74538183,8.537063,0,0,48014.23,43732.727,0.0,0.0,0.0,0.0,10.805999,17.64,84.826935,22.34
2015-04-09 23:00:00+00:00,3.0,19.6655,3.7154999,12.2196665,18.647684,0.7426615,9.937663,0,0,48222.668,43485.79,0.0,0.0,0.0,0.0,16.323528,31.68,174.95442,20.92
2015-04-10 23:00:00+00:00,51.0,14.6655,8.6655,11.453,11.099726,6.768754,8.498061,0,0,48431.215,22286.555,1.6000001,1.6000001,0.0,7.0,25.872456,51.12,238.10703,9.41
2015-04-11 23:00:00+00:00,51.0,16.9155,4.2155004,10.85925,14.490604,1.6504478,8.819012,0,0,48640.062,38152.508,0.1,0.1,0.0,1.0,14.264361,35.64,230.27388,14.45
2015-04-12 23:00:00+00:00,3.0,17.5655,3.7654998,11.240501,17.896225,0.9662471,9.874424,0,0,48849.08,44554.29,0.0,0.0,0.0,0.0,10.691453,17.64,9.593019,21.96
2015-04-13 23:00:00+00:00,3.0,22.3155,5.6155,14.207166,21.973473,3.092327,13.073634,0,0,49058.125,44778.895,0.0,0.0,0.0,0.0,9.885262,20.880001,164.16951,23.0
2015-04-14 23:00:00+00:00,3.0,23.615501,6.6155,15.321751,23.803549,4.263648,14.336701,0,0,49267.08,45044.574,0.0,0.0,0.0,0.0,9.726665,23.759998,146.37413,22.23
2015-04-15 23:00:00+00:00,3.0,22.1655,8.9655,15.405083,22.557,7.064313,14.495869,0,0,49475.797,34967.55,0.0,0.0,0.0,0.0,11.720751,22.319998,127.66952,18.81
2015-04-16 23:00:00+00:00,3.0,17.3155,9.815499,13.4071665,16.237955,6.093878,11.405932,0,0,49684.133,42287.727,0.0,0.0,0.0,0.0,19.107151,41.399998,32.27561,16.39
2015-04-17 23:00:00+00:00,3.0,15.2155,6.9655004,10.980083,10.7903385,2.4971576,6.437784,0,0,49891.95,43743.805,0.0,0.0,0.0,0.0,24.248613,50.76,62.348606,22.26
2015-04-18 23:00:00+00:00,0.0,16.0655,4.9155,10.742583,12.503441,0.66303635,6.817444,0,0,50099.094,45870.195,0.0,0.0,0.0,0.0,20.150354,42.12,41.724167,24.55
2015-04-19 23:00:00+00:00,3.0,19.4655,5.2655,12.673835,17.250763,2.1017919,9.897519,0,0,50305.42,44922.047,0.0,0.0,0.0,0.0,15.021105,32.760002,43.946968,23.36
